Id;teamName;Name;jersey;stage;Fixture;Date;Time (US Eastern);Home Team;Home Goal;Away Goal;Away Team;Clock;substitution;yellowCard;redCard;scoringPlay;didAssist;didScore;penaltyKick;ownGoal;homeAway;UpdateTime
23;Iran;Karim Ansarifard;10;Groups;Iran at Wales;2022-11-25;5:00:00 AM;Wales;0;2;Iran;68';substitution;;;;;;;;away;2022-12-20T12:08:59Z
20;Iran;Mehdi Torabi;16;Groups;Iran at Wales;2022-11-25;5:00:00 AM;Wales;0;2;Iran;77';substitution;;;;;;;;away;2022-12-20T12:08:59Z
15;Iran;Alireza Jahanbakhsh;7;Groups;Iran at Wales;2022-11-25;5:00:00 AM;Wales;0;2;Iran;77';substitution;;;;;;;;away;2022-12-20T12:08:59Z
17;Iran;Ali Gholizadeh;17;Groups;Iran at Wales;2022-11-25;5:00:00 AM;Wales;0;2;Iran;77';substitution;;;;;;;;away;2022-12-20T12:08:59Z
18;Iran;Ehsan Hajsafi;3;Groups;Iran at Wales;2022-11-25;5:00:00 AM;Wales;0;2;Iran;77';substitution;;;;;;;;away;2022-12-20T12:08:59Z
117;Wales;Joe Allen;7;Groups;Iran at Wales;2022-11-25;5:00:00 AM;Wales;0;2;Iran;77';substitution;;;;;;;;home;2022-12-20T12:08:59Z
112;Wales;Ethan Ampadu;15;Groups;Iran at Wales;2022-11-25;5:00:00 AM;Wales;0;2;Iran;77';substitution;;;;;;;;home;2022-12-20T12:08:59Z
21;Iran;Ahmad Noorollahi;21;Groups;Iran at Wales;2022-11-25;5:00:00 AM;Wales;0;2;Iran;78';substitution;;;;;;;;away;2022-12-20T12:08:59Z
12;Iran;Roozbeh Cheshmi;15;Groups;Iran at Wales;2022-11-25;5:00:00 AM;Wales;0;2;Iran;78';substitution;;;;;;;;away;2022-12-20T12:08:59Z
16;Iran;Saeid Ezatolahi;6;Groups;Iran at Wales;2022-11-25;5:00:00 AM;Wales;0;2;Iran;83';substitution;;;;;;;;away;2022-12-20T12:08:59Z
14;Iran;Ali Karimi;18;Groups;Iran at Wales;2022-11-25;5:00:00 AM;Wales;0;2;Iran;83';substitution;;;;;;;;away;2022-12-20T12:08:59Z
106;Wales;Wayne Hennessey;1;Groups;Iran at Wales;2022-11-25;5:00:00 AM;Wales;0;2;Iran;86';;;redCard;;;;;;home;2022-12-20T12:08:59Z
104;Wales;Danny Ward;12;Groups;Iran at Wales;2022-11-25;5:00:00 AM;Wales;0;2;Iran;87';substitution;;;;;;;;home;2022-12-20T12:08:59Z
118;Wales;Aaron Ramsey;10;Groups;Iran at Wales;2022-11-25;5:00:00 AM;Wales;0;2;Iran;87';substitution;;;;;;;;home;2022-12-20T12:08:59Z
9;Iran;Ramin Rezaeian;23;Groups;Iran at Wales;2022-11-25;5:00:00 AM;Wales;0;2;Iran;90'+4';;yellowCard;;;;;;;away;2022-12-20T12:08:59Z
15;Iran;Alireza Jahanbakhsh;7;Groups;Iran at Wales;2022-11-25;5:00:00 AM;Wales;0;2;Iran;90'+5';;yellowCard;;;;;;;away;2022-12-20T12:08:59Z
12;Iran;Roozbeh Cheshmi;15;Groups;Iran at Wales;2022-11-25;5:00:00 AM;Wales;0;2;Iran;90'+8';;;;scoringPlay;;didScore;;;away;2022-12-20T12:08:59Z
24;Iran;Mehdi Taremi;9;Groups;Iran at Wales;2022-11-25;5:00:00 AM;Wales;0;2;Iran;90'+11';;;;scoringPlay;didAssist;;;;away;2022-12-20T12:08:59Z
9;Iran;Ramin Rezaeian;23;Groups;Iran at Wales;2022-11-25;5:00:00 AM;Wales;0;2;Iran;90'+11';;;;scoringPlay;;didScore;;;away;2022-12-20T12:08:59Z
794;Qatar;Ismail Mohamad;17;Groups;Senegal at Qatar;2022-11-25;8:00:00 AM;Qatar;1;3;Senegal;20';;yellowCard;;;;;;;home;2022-12-20T12:08:59Z
101;Senegal;Boulaye Dia;9;Groups;Senegal at Qatar;2022-11-25;8:00:00 AM;Qatar;1;3;Senegal;30';;yellowCard;;;;;;;away;2022-12-20T12:08:59Z
101;Senegal;Boulaye Dia;9;Groups;Senegal at Qatar;2022-11-25;8:00:00 AM;Qatar;1;3;Senegal;41';;;;scoringPlay;;didScore;;;away;2022-12-20T12:08:59Z
789;Qatar;Homam Ahmed;14;Groups;Senegal at Qatar;2022-11-25;8:00:00 AM;Qatar;1;3;Senegal;45'+2';;yellowCard;;;;;;;home;2022-12-20T12:08:59Z
98;Senegal;Famara Diedhiou;19;Groups;Senegal at Qatar;2022-11-25;8:00:00 AM;Qatar;1;3;Senegal;48';;;;scoringPlay;;didScore;;;away;2022-12-20T12:08:59Z
87;Senegal;Ismail Jakobs;14;Groups;Senegal at Qatar;2022-11-25;8:00:00 AM;Qatar;1;3;Senegal;48';;;;scoringPlay;didAssist;;;;away;2022-12-20T12:08:59Z
87;Senegal;Ismail Jakobs;14;Groups;Senegal at Qatar;2022-11-25;8:00:00 AM;Qatar;1;3;Senegal;52';;yellowCard;;;;;;;away;2022-12-20T12:08:59Z
94;Senegal;Pathé Ciss;11;Groups;Senegal at Qatar;2022-11-25;8:00:00 AM;Qatar;1;3;Senegal;64';substitution;;;;;;;;away;2022-12-20T12:08:59Z
100;Senegal;Krépin Diatta;15;Groups;Senegal at Qatar;2022-11-25;8:00:00 AM;Qatar;1;3;Senegal;64';substitution;;;;;;;;away;2022-12-20T12:08:59Z
792;Qatar;Karim Boudiaf;12;Groups;Senegal at Qatar;2022-11-25;8:00:00 AM;Qatar;1;3;Senegal;69';substitution;;;;;;;;home;2022-12-20T12:08:59Z
791;Qatar;Abdulaziz Hatem;6;Groups;Senegal at Qatar;2022-11-25;8:00:00 AM;Qatar;1;3;Senegal;69';substitution;;;;;;;;home;2022-12-20T12:08:59Z
802;Qatar;Hassan Al-Haydos;10;Groups;Senegal at Qatar;2022-11-25;8:00:00 AM;Qatar;1;3;Senegal;74';substitution;;;;;;;;home;2022-12-20T12:08:59Z
93;Senegal;Iliman Ndiaye;13;Groups;Senegal at Qatar;2022-11-25;8:00:00 AM;Qatar;1;3;Senegal;74';substitution;;;;;;;;away;2022-12-20T12:08:59Z
799;Qatar;Mohammed Muntari;9;Groups;Senegal at Qatar;2022-11-25;8:00:00 AM;Qatar;1;3;Senegal;74';substitution;;;;;;;;home;2022-12-20T12:08:59Z
98;Senegal;Famara Diedhiou;19;Groups;Senegal at Qatar;2022-11-25;8:00:00 AM;Qatar;1;3;Senegal;74';substitution;;;;;;;;away;2022-12-20T12:08:59Z
103;Senegal;Bamba Dieng;20;Groups;Senegal at Qatar;2022-11-25;8:00:00 AM;Qatar;1;3;Senegal;74';substitution;;;;;;;;away;2022-12-20T12:08:59Z
99;Senegal;Isma?la Sarr;18;Groups;Senegal at Qatar;2022-11-25;8:00:00 AM;Qatar;1;3;Senegal;74';substitution;;;;;;;;away;2022-12-20T12:08:59Z
87;Senegal;Ismail Jakobs;14;Groups;Senegal at Qatar;2022-11-25;8:00:00 AM;Qatar;1;3;Senegal;77';substitution;;;;;;;;away;2022-12-20T12:08:59Z
95;Senegal;Pape Matar Sarr;17;Groups;Senegal at Qatar;2022-11-25;8:00:00 AM;Qatar;1;3;Senegal;77';substitution;;;;;;;;away;2022-12-20T12:08:59Z
90;Senegal;Nampalys Mendy;6;Groups;Senegal at Qatar;2022-11-25;8:00:00 AM;Qatar;1;3;Senegal;77';substitution;;;;;;;;away;2022-12-20T12:08:59Z
85;Senegal;Pape Abou Cissé;4;Groups;Senegal at Qatar;2022-11-25;8:00:00 AM;Qatar;1;3;Senegal;77';substitution;;;;;;;;away;2022-12-20T12:08:59Z
794;Qatar;Ismail Mohamad;17;Groups;Senegal at Qatar;2022-11-25;8:00:00 AM;Qatar;1;3;Senegal;78';;;;scoringPlay;didAssist;;;;home;2022-12-20T12:08:59Z
799;Qatar;Mohammed Muntari;9;Groups;Senegal at Qatar;2022-11-25;8:00:00 AM;Qatar;1;3;Senegal;78';;;;scoringPlay;;didScore;;;home;2022-12-20T12:08:59Z
787;Qatar;Tarek Salman;5;Groups;Senegal at Qatar;2022-11-25;8:00:00 AM;Qatar;1;3;Senegal;83';substitution;;;;;;;;home;2022-12-20T12:08:59Z
796;Qatar;Mohammed Waad;4;Groups;Senegal at Qatar;2022-11-25;8:00:00 AM;Qatar;1;3;Senegal;83';substitution;;;;;;;;home;2022-12-20T12:08:59Z
789;Qatar;Homam Ahmed;14;Groups;Senegal at Qatar;2022-11-25;8:00:00 AM;Qatar;1;3;Senegal;83';substitution;;;;;;;;home;2022-12-20T12:08:59Z
782;Qatar;Pedro Miguel;2;Groups;Senegal at Qatar;2022-11-25;8:00:00 AM;Qatar;1;3;Senegal;83';substitution;;;;;;;;home;2022-12-20T12:08:59Z
103;Senegal;Bamba Dieng;20;Groups;Senegal at Qatar;2022-11-25;8:00:00 AM;Qatar;1;3;Senegal;84';;;;scoringPlay;;didScore;;;away;2022-12-20T12:08:59Z
93;Senegal;Iliman Ndiaye;13;Groups;Senegal at Qatar;2022-11-25;8:00:00 AM;Qatar;1;3;Senegal;84';;;;scoringPlay;didAssist;;;;away;2022-12-20T12:08:59Z
94;Senegal;Pathé Ciss;11;Groups;Senegal at Qatar;2022-11-25;8:00:00 AM;Qatar;1;3;Senegal;87';;yellowCard;;;;;;;away;2022-12-20T12:08:59Z
793;Qatar;Assim Madibo;23;Groups;Senegal at Qatar;2022-11-25;8:00:00 AM;Qatar;1;3;Senegal;90'+1';;yellowCard;;;;;;;home;2022-12-20T12:08:59Z
76;Netherlands;Cody Gakpo;8;Groups;Ecuador at Netherlands;2022-11-25;11:00:00 AM;Netherlands;1;1;Ecuador;6';;;;scoringPlay;;didScore;;;home;2022-12-20T12:08:59Z
65;Netherlands;Davy Klaassen;14;Groups;Ecuador at Netherlands;2022-11-25;11:00:00 AM;Netherlands;1;1;Ecuador;6';;;;scoringPlay;didAssist;;;;home;2022-12-20T12:08:59Z
72;Netherlands;Memphis Depay;10;Groups;Ecuador at Netherlands;2022-11-25;11:00:00 AM;Netherlands;1;1;Ecuador;45';substitution;;;;;;;;home;2022-12-20T12:08:59Z
75;Netherlands;Steven Bergwijn;7;Groups;Ecuador at Netherlands;2022-11-25;11:00:00 AM;Netherlands;1;1;Ecuador;45';substitution;;;;;;;;home;2022-12-20T12:08:59Z
826;Ecuador;Enner Valencia;13;Groups;Ecuador at Netherlands;2022-11-25;11:00:00 AM;Netherlands;1;1;Ecuador;49';;;;scoringPlay;;didScore;;;away;2022-12-20T12:08:59Z
820;Ecuador;Jhegson Méndez;20;Groups;Ecuador at Netherlands;2022-11-25;11:00:00 AM;Netherlands;1;1;Ecuador;57';;yellowCard;;;;;;;away;2022-12-20T12:08:59Z
65;Netherlands;Davy Klaassen;14;Groups;Ecuador at Netherlands;2022-11-25;11:00:00 AM;Netherlands;1;1;Ecuador;69';substitution;;;;;;;;home;2022-12-20T12:08:59Z
71;Netherlands;Steven Berghuis;11;Groups;Ecuador at Netherlands;2022-11-25;11:00:00 AM;Netherlands;1;1;Ecuador;69';substitution;;;;;;;;home;2022-12-20T12:08:59Z
830;Ecuador;Jeremy Sarmiento;16;Groups;Ecuador at Netherlands;2022-11-25;11:00:00 AM;Netherlands;1;1;Ecuador;74';substitution;;;;;;;;away;2022-12-20T12:08:59Z
828;Ecuador;Michael Estrada;11;Groups;Ecuador at Netherlands;2022-11-25;11:00:00 AM;Netherlands;1;1;Ecuador;74';substitution;;;;;;;;away;2022-12-20T12:08:59Z
64;Netherlands;Marten de Roon;15;Groups;Ecuador at Netherlands;2022-11-25;11:00:00 AM;Netherlands;1;1;Ecuador;79';substitution;;;;;;;;home;2022-12-20T12:08:59Z
67;Netherlands;Teun Koopmeiners;20;Groups;Ecuador at Netherlands;2022-11-25;11:00:00 AM;Netherlands;1;1;Ecuador;79';substitution;;;;;;;;home;2022-12-20T12:08:59Z
76;Netherlands;Cody Gakpo;8;Groups;Ecuador at Netherlands;2022-11-25;11:00:00 AM;Netherlands;1;1;Ecuador;80';substitution;;;;;;;;home;2022-12-20T12:08:59Z
73;Netherlands;Wout Weghorst;19;Groups;Ecuador at Netherlands;2022-11-25;11:00:00 AM;Netherlands;1;1;Ecuador;80';substitution;;;;;;;;home;2022-12-20T12:08:59Z
824;Ecuador;Kevin Rodríguez;26;Groups;Ecuador at Netherlands;2022-11-25;11:00:00 AM;Netherlands;1;1;Ecuador;90';substitution;;;;;;;;away;2022-12-20T12:08:59Z
826;Ecuador;Enner Valencia;13;Groups;Ecuador at Netherlands;2022-11-25;11:00:00 AM;Netherlands;1;1;Ecuador;90';substitution;;;;;;;;away;2022-12-20T12:08:59Z
818;Ecuador;Romario Ibarra;10;Groups;Ecuador at Netherlands;2022-11-25;11:00:00 AM;Netherlands;1;1;Ecuador;90';substitution;;;;;;;;away;2022-12-20T12:08:59Z
823;Ecuador;Gonzalo Plata;19;Groups;Ecuador at Netherlands;2022-11-25;11:00:00 AM;Netherlands;1;1;Ecuador;90';substitution;;;;;;;;away;2022-12-20T12:08:59Z
50;England;Raheem Sterling;10;Groups;USA at England;2022-11-25;2:00:00 PM;England;0;0;USA;68';substitution;;;;;;;;home;2022-12-20T12:08:59Z
39;England;Jack Grealish;7;Groups;USA at England;2022-11-25;2:00:00 PM;England;0;0;USA;68';substitution;;;;;;;;home;2022-12-20T12:08:59Z
38;England;Jordan Henderson;8;Groups;USA at England;2022-11-25;2:00:00 PM;England;0;0;USA;69';substitution;;;;;;;;home;2022-12-20T12:08:59Z
47;England;Jude Bellingham;22;Groups;USA at England;2022-11-25;2:00:00 PM;England;0;0;USA;69';substitution;;;;;;;;home;2022-12-20T12:08:59Z
148;USA;Brenden Aaronson;11;Groups;USA at England;2022-11-25;2:00:00 PM;England;0;0;USA;77';substitution;;;;;;;;away;2022-12-20T12:08:59Z
147;USA;Weston McKennie;8;Groups;USA at England;2022-11-25;2:00:00 PM;England;0;0;USA;77';substitution;;;;;;;;away;2022-12-20T12:08:59Z
138;USA;Shaq Moore;18;Groups;USA at England;2022-11-25;2:00:00 PM;England;0;0;USA;78';substitution;;;;;;;;away;2022-12-20T12:08:59Z
51;England;Marcus Rashford;11;Groups;USA at England;2022-11-25;2:00:00 PM;England;0;0;USA;78';substitution;;;;;;;;home;2022-12-20T12:08:59Z
140;USA;Sergi?o Dest;2;Groups;USA at England;2022-11-25;2:00:00 PM;England;0;0;USA;78';substitution;;;;;;;;away;2022-12-20T12:08:59Z
46;England;Bukayo Saka;17;Groups;USA at England;2022-11-25;2:00:00 PM;England;0;0;USA;78';substitution;;;;;;;;home;2022-12-20T12:08:59Z
149;USA;Giovanni Reyna;7;Groups;USA at England;2022-11-25;2:00:00 PM;England;0;0;USA;83';substitution;;;;;;;;away;2022-12-20T12:08:59Z
155;USA;Timothy Weah;21;Groups;USA at England;2022-11-25;2:00:00 PM;England;0;0;USA;83';substitution;;;;;;;;away;2022-12-20T12:08:59Z
152;USA;Haji Wright;19;Groups;USA at England;2022-11-25;2:00:00 PM;England;0;0;USA;83';substitution;;;;;;;;away;2022-12-20T12:08:59Z
154;USA;Josh Sargent;24;Groups;USA at England;2022-11-25;2:00:00 PM;England;0;0;USA;83';substitution;;;;;;;;away;2022-12-20T12:08:59Z
332;Australia;Mitchell Duke;15;Groups;Australia at Tunisia;2022-11-26;5:00:00 AM;Tunisia;0;1;Australia;23';;;;scoringPlay;;didScore;;;away;2022-12-20T12:08:59Z
224;Tunisia;Aissa Laidouni;14;Groups;Australia at Tunisia;2022-11-26;5:00:00 AM;Tunisia;0;1;Australia;26';;yellowCard;;;;;;;home;2022-12-20T12:08:59Z
212;Tunisia;Mohamed Drager;20;Groups;Australia at Tunisia;2022-11-26;5:00:00 AM;Tunisia;0;1;Australia;45';substitution;;;;;;;;home;2022-12-20T12:08:59Z
221;Tunisia;Ferjani Sassi;13;Groups;Australia at Tunisia;2022-11-26;5:00:00 AM;Tunisia;0;1;Australia;45';substitution;;;;;;;;home;2022-12-20T12:08:59Z
332;Australia;Mitchell Duke;15;Groups;Australia at Tunisia;2022-11-26;5:00:00 AM;Tunisia;0;1;Australia;64';substitution;;;;;;;;away;2022-12-20T12:08:59Z
335;Australia;Jamie Maclaren;9;Groups;Australia at Tunisia;2022-11-26;5:00:00 AM;Tunisia;0;1;Australia;64';substitution;;;;;;;;away;2022-12-20T12:08:59Z
219;Tunisia;Ali Abdi;24;Groups;Australia at Tunisia;2022-11-26;5:00:00 AM;Tunisia;0;1;Australia;64';;yellowCard;;;;;;;home;2022-12-20T12:08:59Z
326;Australia;Ajdin Hrustic;10;Groups;Australia at Tunisia;2022-11-26;5:00:00 AM;Tunisia;0;1;Australia;64';substitution;;;;;;;;away;2022-12-20T12:08:59Z
327;Australia;Riley McGree;14;Groups;Australia at Tunisia;2022-11-26;5:00:00 AM;Tunisia;0;1;Australia;64';substitution;;;;;;;;away;2022-12-20T12:08:59Z
229;Tunisia;Wahbi Khazri;10;Groups;Australia at Tunisia;2022-11-26;5:00:00 AM;Tunisia;0;1;Australia;67';substitution;;;;;;;;home;2022-12-20T12:08:59Z
224;Tunisia;Aissa Laidouni;14;Groups;Australia at Tunisia;2022-11-26;5:00:00 AM;Tunisia;0;1;Australia;67';substitution;;;;;;;;home;2022-12-20T12:08:59Z
233;Tunisia;Issam Jebali;9;Groups;Australia at Tunisia;2022-11-26;5:00:00 AM;Tunisia;0;1;Australia;73';substitution;;;;;;;;home;2022-12-20T12:08:59Z
218;Tunisia;Wajdi Kechrida;21;Groups;Australia at Tunisia;2022-11-26;5:00:00 AM;Tunisia;0;1;Australia;73';substitution;;;;;;;;home;2022-12-20T12:08:59Z
215;Tunisia;Dylan Bronn;6;Groups;Australia at Tunisia;2022-11-26;5:00:00 AM;Tunisia;0;1;Australia;73';substitution;;;;;;;;home;2022-12-20T12:08:59Z
231;Tunisia;Taha Yassine Khenissi;11;Groups;Australia at Tunisia;2022-11-26;5:00:00 AM;Tunisia;0;1;Australia;73';substitution;;;;;;;;home;2022-12-20T12:08:59Z
316;Australia;Milos Degenek;2;Groups;Australia at Tunisia;2022-11-26;5:00:00 AM;Tunisia;0;1;Australia;75';substitution;;;;;;;;away;2022-12-20T12:08:59Z
321;Australia;Fran Karacic;5;Groups;Australia at Tunisia;2022-11-26;5:00:00 AM;Tunisia;0;1;Australia;75';substitution;;;;;;;;away;2022-12-20T12:08:59Z
334;Australia;Awer Mabil;11;Groups;Australia at Tunisia;2022-11-26;5:00:00 AM;Tunisia;0;1;Australia;85';substitution;;;;;;;;away;2022-12-20T12:08:59Z
333;Australia;Craig Goodwin;23;Groups;Australia at Tunisia;2022-11-26;5:00:00 AM;Tunisia;0;1;Australia;85';substitution;;;;;;;;away;2022-12-20T12:08:59Z
328;Australia;Keanu Baccus;26;Groups;Australia at Tunisia;2022-11-26;5:00:00 AM;Tunisia;0;1;Australia;85';substitution;;;;;;;;away;2022-12-20T12:08:59Z
331;Australia;Mathew Leckie;7;Groups;Australia at Tunisia;2022-11-26;5:00:00 AM;Tunisia;0;1;Australia;85';substitution;;;;;;;;away;2022-12-20T12:08:59Z
221;Tunisia;Ferjani Sassi;13;Groups;Australia at Tunisia;2022-11-26;5:00:00 AM;Tunisia;0;1;Australia;90'+3';;yellowCard;;;;;;;home;2022-12-20T12:08:59Z
271;Poland;Jakub Kiwior;14;Groups;Saudi Arabia at Poland;2022-11-26;8:00:00 AM;Poland;2;0;Saudi Arabia;15';;yellowCard;;;;;;;home;2022-12-20T12:08:59Z
268;Poland;Matty Cash;2;Groups;Saudi Arabia at Poland;2022-11-26;8:00:00 AM;Poland;2;0;Saudi Arabia;16';;yellowCard;;;;;;;home;2022-12-20T12:08:59Z
283;Poland;Arkadiusz Milik;7;Groups;Saudi Arabia at Poland;2022-11-26;8:00:00 AM;Poland;2;0;Saudi Arabia;19';;yellowCard;;;;;;;home;2022-12-20T12:08:59Z
176;Saudi Arabia;Abdulelah Al-Malki;8;Groups;Saudi Arabia at Poland;2022-11-26;8:00:00 AM;Poland;2;0;Saudi Arabia;20';;yellowCard;;;;;;;away;2022-12-20T12:08:59Z
282;Poland;Robert Lewandowski;9;Groups;Saudi Arabia at Poland;2022-11-26;8:00:00 AM;Poland;2;0;Saudi Arabia;39';;;;scoringPlay;didAssist;;;;home;2022-12-20T12:08:59Z
274;Poland;Piotr Zielinski;20;Groups;Saudi Arabia at Poland;2022-11-26;8:00:00 AM;Poland;2;0;Saudi Arabia;39';;;;scoringPlay;;didScore;;;home;2022-12-20T12:08:59Z
172;Saudi Arabia;Sami Al-Naji;16;Groups;Saudi Arabia at Poland;2022-11-26;8:00:00 AM;Poland;2;0;Saudi Arabia;45';substitution;;;;;;;;away;2022-12-20T12:08:59Z
169;Saudi Arabia;Nawaf Al-Abid;18;Groups;Saudi Arabia at Poland;2022-11-26;8:00:00 AM;Poland;2;0;Saudi Arabia;45';substitution;;;;;;;;away;2022-12-20T12:08:59Z
168;Saudi Arabia;Salem Al-Dawsari;10;Groups;Saudi Arabia at Poland;2022-11-26;8:00:00 AM;Poland;2;0;Saudi Arabia;45'+1';;;;;;;penaltyKick;;away;2022-12-20T12:08:59Z
164;Saudi Arabia;Abdulelah Al-Amri;4;Groups;Saudi Arabia at Poland;2022-11-26;8:00:00 AM;Poland;2;0;Saudi Arabia;45'+4';;yellowCard;;;;;;;away;2022-12-20T12:08:59Z
281;Poland;Jakub Kaminski;13;Groups;Saudi Arabia at Poland;2022-11-26;8:00:00 AM;Poland;2;0;Saudi Arabia;63';substitution;;;;;;;;home;2022-12-20T12:08:59Z
274;Poland;Piotr Zielinski;20;Groups;Saudi Arabia at Poland;2022-11-26;8:00:00 AM;Poland;2;0;Saudi Arabia;63';substitution;;;;;;;;home;2022-12-20T12:08:59Z
165;Saudi Arabia;Sultan Al-Ghannam;2;Groups;Saudi Arabia at Poland;2022-11-26;8:00:00 AM;Poland;2;0;Saudi Arabia;65';substitution;;;;;;;;away;2022-12-20T12:08:59Z
161;Saudi Arabia;Mohammed Al-Burayk;6;Groups;Saudi Arabia at Poland;2022-11-26;8:00:00 AM;Poland;2;0;Saudi Arabia;65';substitution;;;;;;;;away;2022-12-20T12:08:59Z
285;Poland;Krzysztof Piatek;23;Groups;Saudi Arabia at Poland;2022-11-26;8:00:00 AM;Poland;2;0;Saudi Arabia;71';substitution;;;;;;;;home;2022-12-20T12:08:59Z
283;Poland;Arkadiusz Milik;7;Groups;Saudi Arabia at Poland;2022-11-26;8:00:00 AM;Poland;2;0;Saudi Arabia;71';substitution;;;;;;;;home;2022-12-20T12:08:59Z
282;Poland;Robert Lewandowski;9;Groups;Saudi Arabia at Poland;2022-11-26;8:00:00 AM;Poland;2;0;Saudi Arabia;82';;;;scoringPlay;;didScore;;;home;2022-12-20T12:08:59Z
179;Saudi Arabia;Abdulrahman Al-Obud;20;Groups;Saudi Arabia at Poland;2022-11-26;8:00:00 AM;Poland;2;0;Saudi Arabia;85';substitution;;;;;;;;away;2022-12-20T12:08:59Z
176;Saudi Arabia;Abdulelah Al-Malki;8;Groups;Saudi Arabia at Poland;2022-11-26;8:00:00 AM;Poland;2;0;Saudi Arabia;85';substitution;;;;;;;;away;2022-12-20T12:08:59Z
174;Saudi Arabia;Nasser Al-Dawsari;24;Groups;Saudi Arabia at Poland;2022-11-26;8:00:00 AM;Poland;2;0;Saudi Arabia;86';substitution;;;;;;;;away;2022-12-20T12:08:59Z
178;Saudi Arabia;Saleh Al-Shehri;11;Groups;Saudi Arabia at Poland;2022-11-26;8:00:00 AM;Poland;2;0;Saudi Arabia;86';substitution;;;;;;;;away;2022-12-20T12:08:59Z
175;Saudi Arabia;Hatan Bahbri;19;Groups;Saudi Arabia at Poland;2022-11-26;8:00:00 AM;Poland;2;0;Saudi Arabia;90'+5';substitution;;;;;;;;away;2022-12-20T12:08:59Z
169;Saudi Arabia;Nawaf Al-Abid;18;Groups;Saudi Arabia at Poland;2022-11-26;8:00:00 AM;Poland;2;0;Saudi Arabia;90'+5';substitution;;;;;;;;away;2022-12-20T12:08:59Z
238;Denmark;Andreas Christensen;6;Groups;Denmark at France;2022-11-26;11:00:00 AM;France;2;1;Denmark;20';;yellowCard;;;;;;;away;2022-12-20T12:08:59Z
253;Denmark;Andreas Cornelius;21;Groups;Denmark at France;2022-11-26;11:00:00 AM;France;2;1;Denmark;23';;yellowCard;;;;;;;away;2022-12-20T12:08:59Z
345;France;Jules Koundé;5;Groups;Denmark at France;2022-11-26;11:00:00 AM;France;2;1;Denmark;43';;yellowCard;;;;;;;home;2022-12-20T12:08:59Z
255;Denmark;Martin Braithwaite;9;Groups;Denmark at France;2022-11-26;11:00:00 AM;France;2;1;Denmark;45';substitution;;;;;;;;away;2022-12-20T12:08:59Z
253;Denmark;Andreas Cornelius;21;Groups;Denmark at France;2022-11-26;11:00:00 AM;France;2;1;Denmark;45';substitution;;;;;;;;away;2022-12-20T12:08:59Z
347;France;Theo Hernández;22;Groups;Denmark at France;2022-11-26;11:00:00 AM;France;2;1;Denmark;61';;;;scoringPlay;didAssist;;;;home;2022-12-20T12:08:59Z
361;France;Kylian Mbappé;10;Groups;Denmark at France;2022-11-26;11:00:00 AM;France;2;1;Denmark;61';;;;scoringPlay;;didScore;;;home;2022-12-20T12:08:59Z
356;France;Olivier Giroud;9;Groups;Denmark at France;2022-11-26;11:00:00 AM;France;2;1;Denmark;62';substitution;;;;;;;;home;2022-12-20T12:08:59Z
359;France;Marcus Thuram;26;Groups;Denmark at France;2022-11-26;11:00:00 AM;France;2;1;Denmark;62';substitution;;;;;;;;home;2022-12-20T12:08:59Z
238;Denmark;Andreas Christensen;6;Groups;Denmark at France;2022-11-26;11:00:00 AM;France;2;1;Denmark;68';;;;scoringPlay;;didScore;;;away;2022-12-20T12:08:59Z
240;Denmark;Joachim Andersen;2;Groups;Denmark at France;2022-11-26;11:00:00 AM;France;2;1;Denmark;68';;;;scoringPlay;didAssist;;;;away;2022-12-20T12:08:59Z
257;Denmark;Kasper Dolberg;12;Groups;Denmark at France;2022-11-26;11:00:00 AM;France;2;1;Denmark;73';substitution;;;;;;;;away;2022-12-20T12:08:59Z
252;Denmark;Mikkel Damsgaard;14;Groups;Denmark at France;2022-11-26;11:00:00 AM;France;2;1;Denmark;73';substitution;;;;;;;;away;2022-12-20T12:08:59Z
341;France;Raphaël Varane;4;Groups;Denmark at France;2022-11-26;11:00:00 AM;France;2;1;Denmark;75';substitution;;;;;;;;home;2022-12-20T12:08:59Z
360;France;Ousmane Dembélé;11;Groups;Denmark at France;2022-11-26;11:00:00 AM;France;2;1;Denmark;75';substitution;;;;;;;;home;2022-12-20T12:08:59Z
358;France;Kingsley Coman;20;Groups;Denmark at France;2022-11-26;11:00:00 AM;France;2;1;Denmark;75';substitution;;;;;;;;home;2022-12-20T12:08:59Z
348;France;Ibrahima Konaté;24;Groups;Denmark at France;2022-11-26;11:00:00 AM;France;2;1;Denmark;75';substitution;;;;;;;;home;2022-12-20T12:08:59Z
249;Denmark;Christian Norgaard;15;Groups;Denmark at France;2022-11-26;11:00:00 AM;France;2;1;Denmark;85';substitution;;;;;;;;away;2022-12-20T12:08:59Z
251;Denmark;Jesper Lindstrom;25;Groups;Denmark at France;2022-11-26;11:00:00 AM;France;2;1;Denmark;85';substitution;;;;;;;;away;2022-12-20T12:08:59Z
357;France;Antoine Griezmann;7;Groups;Denmark at France;2022-11-26;11:00:00 AM;France;2;1;Denmark;86';;;;scoringPlay;didAssist;;;;home;2022-12-20T12:08:59Z
361;France;Kylian Mbappé;10;Groups;Denmark at France;2022-11-26;11:00:00 AM;France;2;1;Denmark;86';;;;scoringPlay;;didScore;;;home;2022-12-20T12:08:59Z
